county_orig	county_clean	state_clean	count	match	fips	error	err2	
RILEY(KS)	RILEY	KS	19	RILEY-KS	72161	FALSE	0	
GEARY(KS)	GEARY	KS	8	GEARY-KS	39061	FALSE	0	
WYANDOTTE(KS)	WYANDOTTE	KS	7	WYANDOTTE-KS	36209	FALSE	0	
MONTGOMERY(KS)	MONTGOMERY	KS	6	MONTGOMERY-KS	21125	FALSE	0	
BUTLER(KS)	BUTLER	KS	5	BUTLER-KS	21015	FALSE	0	
FINNEY(KS)	FINNEY	KS	4	FINNEY-KS	48055	FALSE	0	
LEAVENWORTH(KS)	LEAVENWORTH	KS	4	LEAVENWORTH-KS	42103	FALSE	0	
RENO(KS)	RENO	KS	4	RENO-KS	36155	FALSE	0	
BARTON(KS)	BARTON	KS	3	BARTON-KS	29009	FALSE	0	
CRAWFORD(KS)	CRAWFORD	KS	3	CRAWFORD-KS	26037	FALSE	0	
DICKINSON(KS)	DICKINSON	KS	3	DICKINSON-KS	26041	FALSE	0	
FRANKLIN(KS)	FRANKLIN	KS	3	FRANKLIN-KS	21059	FALSE	0	
SALINE(KS)	SALINE	KS	3	SALINE-KS	29169	FALSE	0	
SEWARD(KS)	SEWARD	KS	3	SEWARD-KS	31175	FALSE	0	
ALLEN(KS)	ALLEN	KS	2	ALLEN-KS	21001	FALSE	0	
ANDERSON(KS)	ANDERSON	KS	2	ANDERSON-KS	21003	FALSE	0	
COMANCHE(KS)	COMANCHE	KS	2	COMANCHE-KS	40033	FALSE	0	
COWLEY(KS)	COWLEY	KS	2	COWLEY-KS	53035	FALSE	0	
OSAGE(KS)	OSAGE	KS	2	OSAGE-KS	29139	FALSE	0	
PRATT(KS)	PRATT	KS	2	PRATT-KS	39151	FALSE	0	
DOUGLAS(KS)	DOUGLAS	KS	1	DOUGLAS-KS	27045	FALSE	0	
FORD(KS)	FORD	KS	1	FORD-KS	42057	FALSE	0	
JEFFERSON(KS)	JEFFERSON	KS	1	JEFFERSON-KS	21087	FALSE	0	
KEARNY(KS)	KEARNY	KS	1	KEARNY-KS	31093	FALSE	0	
LABETTE(KS)	LABETTE	KS	1	LABETTE-KS	27099	FALSE	0	
LYON(KS)	LYON	KS	1	LYON-KS	21111	FALSE	0	
MARSHALL(KS)	MARSHALL	KS	1	MARSHALL-KS	21117	FALSE	0	
MIAMI(KS)	MIAMI	KS	1	MIAMI-KS	39121	FALSE	0	
SUMNER(KS)	SUMNER	KS	1	SUMNER-KS	47191	FALSE	0	
KETCHIKAN GATEWAY(AK)	KETCHIKAN GATEWAY	AK	2	KETCHIKAN GATEWAY-AK	#N/A	TRUE	1	
MATANUSKA SUSITNA(AK)	MATANUSKA SUSITNA	AK	2	MATANUSKA SUSITNA-AK	#N/A	TRUE	1	
VALDEZ CORDOVA(AK)	VALDEZ CORDOVA	AK	2	VALDEZ CORDOVA-AK	#N/A	TRUE	1	
LAKE(IN)	LAKE	IN	"2,715"	LAKE-IN	26089	FALSE	0	
MARION(IN)	MARION	IN	"1,106"	MARION-IN	20097	FALSE	0	
PORTER(IN)	PORTER	IN	905	PORTER-IN	51127	FALSE	0	
ALLEN(IN)	ALLEN	IN	216	ALLEN-IN	20003	FALSE	0	
ELKHART(IN)	ELKHART	IN	144	ELKHART-IN	32039	FALSE	0	
CASS(IN)	CASS	IN	117	CASS-IN	26017	FALSE	0	
HENDRICKS(IN)	HENDRICKS	IN	101	HENDRICKS-IN	12063	FALSE	0	
VIGO(IN)	VIGO	IN	95	VIGO-IN	55167	FALSE	0	
HOWARD(IN)	HOWARD	IN	80	HOWARD-IN	24067	FALSE	0	
JOHNSON(IN)	JOHNSON	IN	77	JOHNSON-IN	20081	FALSE	0	
TIPPECANOE(IN)	TIPPECANOE	IN	74	TIPPECANOE-IN	18157	FALSE	0	
JASPER(IN)	JASPER	IN	68	JASPER-IN	29073	FALSE	0	
WABASH(IN)	WABASH	IN	61	WABASH-IN	27169	FALSE	0	
VANDERBURGH(IN)	VANDERBURGH	IN	55	VANDERBURGH-IN	72163	FALSE	0	
DELAWARE(IN)	DELAWARE	IN	53	DELAWARE-IN	36035	FALSE	0	
HAMILTON(IN)	HAMILTON	IN	49	HAMILTON-IN	20057	FALSE	0	
KOSCIUSKO(IN)	KOSCIUSKO	IN	48	KOSCIUSKO-IN	19085	FALSE	0	
GRANT(IN)	GRANT	IN	43	GRANT-IN	20053	FALSE	0	
MADISON(IN)	MADISON	IN	42	MADISON-IN	21095	FALSE	0	
RANDOLPH(IN)	RANDOLPH	IN	41	RANDOLPH-IN	29135	FALSE	0	
SHELBY(IN)	SHELBY	IN	37	SHELBY-IN	21145	FALSE	0	
HARRISON(IN)	HARRISON	IN	35	HARRISON-IN	21061	FALSE	0	
MONROE(IN)	MONROE	IN	33	MONROE-IN	21105	FALSE	0	
CLARK(IN)	CLARK	IN	31	CLARK-IN	20019	FALSE	0	
WAYNE(IN)	WAYNE	IN	26	WAYNE-IN	21177	FALSE	0	
BARTHOLOMEW(IN)	BARTHOLOMEW	IN	25	BARTHOLOMEW-IN	20005	FALSE	0	
GREENE(IN)	GREENE	IN	25	GREENE-IN	29055	FALSE	0	
SCOTT(IN)	SCOTT	IN	25	SCOTT-IN	20143	FALSE	0	
HENRY(IN)	HENRY	IN	24	HENRY-IN	21065	FALSE	0	
WHITLEY(IN)	WHITLEY	IN	24	WHITLEY-IN	21183	FALSE	0	
KNOX(IN)	KNOX	IN	22	KNOX-IN	21083	FALSE	0	
NOBLE(IN)	NOBLE	IN	22	NOBLE-IN	39113	FALSE	0	
FOUNTAIN(IN)	FOUNTAIN	IN	21	FOUNTAIN-IN	51045	FALSE	0	
MONTGOMERY(IN)	MONTGOMERY	IN	20	MONTGOMERY-IN	20107	FALSE	0	
STEUBEN(IN)	STEUBEN	IN	20	STEUBEN-IN	36151	FALSE	0	
LAWRENCE(IN)	LAWRENCE	IN	17	LAWRENCE-IN	21093	FALSE	0	
FAYETTE(IN)	FAYETTE	IN	16	FAYETTE-IN	21041	FALSE	0	
FULTON(IN)	FULTON	IN	16	FULTON-IN	21049	FALSE	0	
MARSHALL(IN)	MARSHALL	IN	16	MARSHALL-IN	20099	FALSE	0	
BOONE(IN)	BOONE	IN	15	BOONE-IN	21011	FALSE	0	
JENNINGS(IN)	JENNINGS	IN	15	JENNINGS-IN	46079	FALSE	0	
STARKE(IN)	STARKE	IN	15	STARKE-IN	48149	FALSE	0	
CLAY(IN)	CLAY	IN	14	CLAY-IN	20021	FALSE	0	
MORGAN(IN)	MORGAN	IN	14	MORGAN-IN	21109	FALSE	0	
CLINTON(IN)	CLINTON	IN	13	CLINTON-IN	21023	FALSE	0	
VERMILLION(IN)	VERMILLION	IN	13	VERMILLION-IN	22165	FALSE	0	
MIAMI(IN)	MIAMI	IN	12	MIAMI-IN	20103	FALSE	0	
CARROLL(IN)	CARROLL	IN	11	CARROLL-IN	21015	FALSE	0	
FLOYD(IN)	FLOYD	IN	11	FLOYD-IN	21043	FALSE	0	
HUNTINGTON(IN)	HUNTINGTON	IN	11	HUNTINGTON-IN	26069	FALSE	0	
JACKSON(IN)	JACKSON	IN	11	JACKSON-IN	20071	FALSE	0	
HANCOCK(IN)	HANCOCK	IN	10	HANCOCK-IN	21059	FALSE	0	
SULLIVAN(IN)	SULLIVAN	IN	10	SULLIVAN-IN	29153	FALSE	0	
DECATUR(IN)	DECATUR	IN	9	DECATUR-IN	20031	FALSE	0	
NEWTON(IN)	NEWTON	IN	9	NEWTON-IN	29111	FALSE	0	
PULASKI(IN)	PULASKI	IN	9	PULASKI-IN	21131	FALSE	0	
WELLS(IN)	WELLS	IN	9	WELLS-IN	38179	FALSE	0	
DUBOIS(IN)	DUBOIS	IN	8	DUBOIS-IN	19037	FALSE	0	
GIBSON(IN)	GIBSON	IN	8	GIBSON-IN	47051	FALSE	0	
PARKE(IN)	PARKE	IN	7	PARKE-IN	48121	FALSE	0	
PUTNAM(IN)	PUTNAM	IN	7	PUTNAM-IN	29133	FALSE	0	
TIPTON(IN)	TIPTON	IN	7	TIPTON-IN	47159	FALSE	0	
WHITE(IN)	WHITE	IN	7	WHITE-IN	47181	FALSE	0	
BROWN(IN)	BROWN	IN	6	BROWN-IN	20013	FALSE	0	
DAVIESS(IN)	DAVIESS	IN	6	DAVIESS-IN	21027	FALSE	0	
BLACKFORD(IN)	BLACKFORD	IN	5	BLACKFORD-IN	37009	FALSE	0	
LAGRANGE(IN)	LAGRANGE	IN	5	LAGRANGE-IN	72087	FALSE	0	
ADAMS(IN)	ADAMS	IN	4	ADAMS-IN	28001	FALSE	0	
ORANGE(IN)	ORANGE	IN	4	ORANGE-IN	37117	FALSE	0	
PERRY(IN)	PERRY	IN	4	PERRY-IN	21123	FALSE	0	
WARRICK(IN)	WARRICK	IN	4	WARRICK-IN	49173	FALSE	0	
JEFFERSON(IN)	JEFFERSON	IN	3	JEFFERSON-IN	20077	FALSE	0	
SWITZERLAND(IN)	SWITZERLAND	IN	3	SWITZERLAND-IN	13155	FALSE	0	
CRAWFORD(IN)	CRAWFORD	IN	2	CRAWFORD-IN	20025	FALSE	0	
JAY(IN)	JAY	IN	2	JAY-IN	72075	FALSE	0	
SPENCER(IN)	SPENCER	IN	2	SPENCER-IN	21147	FALSE	0	
BENTON(IN)	BENTON	IN	1	BENTON-IN	27007	FALSE	0	
DEARBORN(IN)	DEARBORN	IN	1	DEARBORN-IN	13029	FALSE	0	
MARTIN(IN)	MARTIN	IN	1	MARTIN-IN	21101	FALSE	0	
OWEN(IN)	OWEN	IN	1	OWEN-IN	21119	FALSE	0	
POSEY(IN)	POSEY	IN	1	POSEY-IN	20129	FALSE	0	
RIPLEY(IN)	RIPLEY	IN	1	RIPLEY-IN	29137	FALSE	0	
RUSH(IN)	RUSH	IN	1	RUSH-IN	20139	FALSE	0	
UNION(IN)	UNION	IN	1	UNION-IN	21161	FALSE	0	
CLIFTON FORGE CITY(VA)	CLIFTON FORGE CITY	VA	1	CLIFTON FORGE CITY-VA	#N/A	TRUE	1	
SALEM(VA)	SALEM	VA	1	SALEM-VA	#N/A	TRUE	1	
CIALES(PR)	CIALES	PR	1	CIALES-PR	#N/A	TRUE	1	
HUMACAO(PR)	HUMACAO	PR	1	HUMACAO-PR	#N/A	TRUE	1	
ISABELA(PR)	ISABELA	PR	1	ISABELA-PR	#N/A	TRUE	1	
COOK(IL)	COOK	IL	"15,781"	COOK-IL	27031	FALSE	0	
WILL(IL)	WILL	IL	909	WILL-IL	48197	FALSE	0	
KANE(IL)	KANE	IL	761	KANE-IL	49089	FALSE	0	
LAKE(IL)	LAKE	IL	456	LAKE-IL	18097	FALSE	0	
KANKAKEE(IL)	KANKAKEE	IL	257	KANKAKEE-IL	48091	FALSE	0	
WINNEBAGO(IL)	WINNEBAGO	IL	226	WINNEBAGO-IL	55201	FALSE	0	
CHAMPAIGN(IL)	CHAMPAIGN	IL	135	CHAMPAIGN-IL	39019	FALSE	0	
SANGAMON(IL)	SANGAMON	IL	116	SANGAMON-IL	26167	FALSE	0	
PEORIA(IL)	PEORIA	IL	102	PEORIA-IL	55143	FALSE	0	
MCHENRY(IL)	MCHENRY	IL	93	MCHENRY-IL	38111	FALSE	0	
VERMILION(IL)	VERMILION	IL	87	VERMILION-IL	18183	FALSE	0	
JACKSON(IL)	JACKSON	IL	76	JACKSON-IL	18077	FALSE	0	
MACON(IL)	MACON	IL	71	MACON-IL	29115	FALSE	0	
MCLEAN(IL)	MCLEAN	IL	69	MCLEAN-IL	21113	FALSE	0	
ROCK ISLAND(IL)	ROCK ISLAND	IL	63	ROCK ISLAND-IL	27161	FALSE	0	
WILLIAMSON(IL)	WILLIAMSON	IL	57	WILLIAMSON-IL	47199	FALSE	0	
MADISON(IL)	MADISON	IL	39	MADISON-IL	18119	FALSE	0	
TAZEWELL(IL)	TAZEWELL	IL	37	TAZEWELL-IL	51179	FALSE	0	
KNOX(IL)	KNOX	IL	36	KNOX-IL	18095	FALSE	0	
MARION(IL)	MARION	IL	33	MARION-IL	18121	FALSE	0	
WHITESIDE(IL)	WHITESIDE	IL	33	WHITESIDE-IL	13195	FALSE	0	
JEFFERSON(IL)	JEFFERSON	IL	31	JEFFERSON-IL	18081	FALSE	0	
SALINE(IL)	SALINE	IL	31	SALINE-IL	20165	FALSE	0	
PERRY(IL)	PERRY	IL	28	PERRY-IL	18145	FALSE	0	
FRANKLIN(IL)	FRANKLIN	IL	24	FRANKLIN-IL	18055	FALSE	0	
COLES(IL)	COLES	IL	21	COLES-IL	31029	FALSE	0	
HENRY(IL)	HENRY	IL	21	HENRY-IL	18073	FALSE	0	
JOHNSON(IL)	JOHNSON	IL	21	JOHNSON-IL	18087	FALSE	0	
KENDALL(IL)	KENDALL	IL	20	KENDALL-IL	48093	FALSE	0	
STEPHENSON(IL)	STEPHENSON	IL	19	STEPHENSON-IL	48177	FALSE	0	
GRUNDY(IL)	GRUNDY	IL	17	GRUNDY-IL	29063	FALSE	0	
MACOUPIN(IL)	MACOUPIN	IL	17	MACOUPIN-IL	06117	FALSE	0	
MCDONOUGH(IL)	MCDONOUGH	IL	17	MCDONOUGH-IL	37109	FALSE	0	
BOONE(IL)	BOONE	IL	16	BOONE-IL	18007	FALSE	0	
IROQUOIS(IL)	IROQUOIS	IL	16	IROQUOIS-IL	13075	FALSE	0	
ADAMS(IL)	ADAMS	IL	14	ADAMS-IL	18001	FALSE	0	
SHELBY(IL)	SHELBY	IL	14	SHELBY-IL	18173	FALSE	0	
BUREAU(IL)	BUREAU	IL	12	BUREAU-IL	13011	FALSE	0	
EFFINGHAM(IL)	EFFINGHAM	IL	11	EFFINGHAM-IL	06049	FALSE	0	
LIVINGSTON(IL)	LIVINGSTON	IL	11	LIVINGSTON-IL	21105	FALSE	0	
PULASKI(IL)	PULASKI	IL	11	PULASKI-IL	18153	FALSE	0	
STARK(IL)	STARK	IL	11	STARK-IL	38175	FALSE	0	
FAYETTE(IL)	FAYETTE	IL	9	FAYETTE-IL	18051	FALSE	0	
LEE(IL)	LEE	IL	9	LEE-IL	21103	FALSE	0	
LOGAN(IL)	LOGAN	IL	9	LOGAN-IL	20107	FALSE	0	
MORGAN(IL)	MORGAN	IL	9	MORGAN-IL	18137	FALSE	0	
WAYNE(IL)	WAYNE	IL	9	WAYNE-IL	18191	FALSE	0	
CHRISTIAN(IL)	CHRISTIAN	IL	8	CHRISTIAN-IL	21021	FALSE	0	
CLAY(IL)	CLAY	IL	8	CLAY-IL	18025	FALSE	0	
CLINTON(IL)	CLINTON	IL	8	CLINTON-IL	18027	FALSE	0	
OGLE(IL)	OGLE	IL	8	OGLE-IL	13141	FALSE	0	
UNION(IL)	UNION	IL	8	UNION-IL	18181	FALSE	0	
CRAWFORD(IL)	CRAWFORD	IL	7	CRAWFORD-IL	18033	FALSE	0	
EDGAR(IL)	EDGAR	IL	7	EDGAR-IL	37045	FALSE	0	
MARSHALL(IL)	MARSHALL	IL	7	MARSHALL-IL	18123	FALSE	0	
WOODFORD(IL)	WOODFORD	IL	7	WOODFORD-IL	21203	FALSE	0	
PIATT(IL)	PIATT	IL	6	PIATT-IL	39147	FALSE	0	
RANDOLPH(IL)	RANDOLPH	IL	6	RANDOLPH-IL	18157	FALSE	0	
DOUGLAS(IL)	DOUGLAS	IL	5	DOUGLAS-IL	20041	FALSE	0	
FULTON(IL)	FULTON	IL	5	FULTON-IL	18057	FALSE	0	
HAMILTON(IL)	HAMILTON	IL	5	HAMILTON-IL	18065	FALSE	0	
MONTGOMERY(IL)	MONTGOMERY	IL	5	MONTGOMERY-IL	18135	FALSE	0	
FORD(IL)	FORD	IL	4	FORD-IL	20053	FALSE	0	
HANCOCK(IL)	HANCOCK	IL	4	HANCOCK-IL	18067	FALSE	0	
JERSEY(IL)	JERSEY	IL	4	JERSEY-IL	21083	FALSE	0	
RICHLAND(IL)	RICHLAND	IL	4	RICHLAND-IL	30159	FALSE	0	
CASS(IL)	CASS	IL	3	CASS-IL	18017	FALSE	0	
CLARK(IL)	CLARK	IL	3	CLARK-IL	18023	FALSE	0	
GREENE(IL)	GREENE	IL	3	GREENE-IL	18061	FALSE	0	
PUTNAM(IL)	PUTNAM	IL	3	PUTNAM-IL	18155	FALSE	0	
CARROLL(IL)	CARROLL	IL	2	CARROLL-IL	18015	FALSE	0	
JO DAVIESS(IL)	JO DAVIESS	IL	2	JO DAVIESS-IL	05085	FALSE	0	
LAWRENCE(IL)	LAWRENCE	IL	2	LAWRENCE-IL	18101	FALSE	0	
MASON(IL)	MASON	IL	2	MASON-IL	21125	FALSE	0	
MASSAC(IL)	MASSAC	IL	2	MASSAC-IL	48127	FALSE	0	
PIKE(IL)	PIKE	IL	2	PIKE-IL	18149	FALSE	0	
WABASH(IL)	WABASH	IL	2	WABASH-IL	18185	FALSE	0	
BROWN(IL)	BROWN	IL	1	BROWN-IL	18009	FALSE	0	
EDWARDS(IL)	EDWARDS	IL	1	EDWARDS-IL	20047	FALSE	0	
GALLATIN(IL)	GALLATIN	IL	1	GALLATIN-IL	21059	FALSE	0	
JASPER(IL)	JASPER	IL	1	JASPER-IL	18079	FALSE	0	
MENARD(IL)	MENARD	IL	1	MENARD-IL	48129	FALSE	0	
MERCER(IL)	MERCER	IL	1	MERCER-IL	21131	FALSE	0	
MONROE(IL)	MONROE	IL	1	MONROE-IL	18133	FALSE	0	
POPE(IL)	POPE	IL	1	POPE-IL	27151	FALSE	0	
SCHUYLER(IL)	SCHUYLER	IL	1	SCHUYLER-IL	29169	FALSE	0	
WASHINGTON(IL)	WASHINGTON	IL	1	WASHINGTON-IL	18189	FALSE	0	
WHITE(IL)	WHITE	IL	1	WHITE-IL	18193	FALSE	0	
ADA(ID)	ADA	ID	9	ADA-ID	19001	FALSE	0	
BONNEVILLE(ID)	BONNEVILLE	ID	7	BONNEVILLE-ID	05019	FALSE	0	
BINGHAM(ID)	BINGHAM	ID	4	BINGHAM-ID	19011	FALSE	0	
CANYON(ID)	CANYON	ID	3	CANYON-ID	29027	FALSE	0	
ELMORE(ID)	ELMORE	ID	3	ELMORE-ID	13039	FALSE	0	
BONNER(ID)	BONNER	ID	2	BONNER-ID	16017	FALSE	0	
NEZ PERCE(ID)	NEZ PERCE	ID	2	NEZ PERCE-ID	36069	FALSE	0	
TWIN FALLS(ID)	TWIN FALLS	ID	2	TWIN FALLS-ID	48083	FALSE	0	
BANNOCK(ID)	BANNOCK	ID	1	BANNOCK-ID	26005	FALSE	0	
BLAINE(ID)	BLAINE	ID	1	BLAINE-ID	30013	FALSE	0	
GOODING(ID)	GOODING	ID	1	GOODING-ID	13047	FALSE	0	
IDAHO(ID)	IDAHO	ID	1	IDAHO-ID	06049	FALSE	0	
KOOTENAI(ID)	KOOTENAI	ID	1	KOOTENAI-ID	18055	FALSE	0	
PAYETTE(ID)	PAYETTE	ID	1	PAYETTE-ID	40075	FALSE	0	
WASHINGTON(ID)	WASHINGTON	ID	1	WASHINGTON-ID	17087	FALSE	0	
ASSUMPTION(LA)	ASSUMPTION	LA	1	ASSUMPTION-LA	#N/A	TRUE	1	
LINN(IA)	LINN	IA	71	LINN-IA	20113	FALSE	0	
POLK(IA)	POLK	IA	53	POLK-IA	27153	FALSE	0	
BLACK HAWK(IA)	BLACK HAWK	IA	31	BLACK HAWK-IA	18013	FALSE	0	
JOHNSON(IA)	JOHNSON	IA	31	JOHNSON-IA	17103	FALSE	0	
DUBUQUE(IA)	DUBUQUE	IA	30	DUBUQUE-IA	49061	FALSE	0	
SCOTT(IA)	SCOTT	IA	28	SCOTT-IA	17163	FALSE	0	
DES MOINES(IA)	DES MOINES	IA	22	DES MOINES-IA	41057	FALSE	0	
CLINTON(IA)	CLINTON	IA	10	CLINTON-IA	17045	FALSE	0	
WOODBURY(IA)	WOODBURY	IA	9	WOODBURY-IA	17193	FALSE	0	
CERRO GORDO(IA)	CERRO GORDO	IA	7	CERRO GORDO-IA	08033	FALSE	0	
LEE(IA)	LEE	IA	7	LEE-IA	17111	FALSE	0	
MARSHALL(IA)	MARSHALL	IA	7	MARSHALL-IA	17127	FALSE	0	
HENRY(IA)	HENRY	IA	6	HENRY-IA	17087	FALSE	0	
BENTON(IA)	BENTON	IA	5	BENTON-IA	18011	FALSE	0	
STORY(IA)	STORY	IA	5	STORY-IA	33169	FALSE	0	
BUENA VISTA(IA)	BUENA VISTA	IA	4	BUENA VISTA-IA	31021	FALSE	0	
CRAWFORD(IA)	CRAWFORD	IA	4	CRAWFORD-IA	17047	FALSE	0	
IOWA(IA)	IOWA	IA	4	IOWA-IA	55095	FALSE	0	
POTTAWATTAMIE(IA)	POTTAWATTAMIE	IA	4	POTTAWATTAMIE-IA	42155	FALSE	0	
BUCHANAN(IA)	BUCHANAN	IA	3	BUCHANAN-IA	29019	FALSE	0	
CHICKASAW(IA)	CHICKASAW	IA	3	CHICKASAW-IA	28037	FALSE	0	
FAYETTE(IA)	FAYETTE	IA	3	FAYETTE-IA	17065	FALSE	0	
HARDIN(IA)	HARDIN	IA	3	HARDIN-IA	17083	FALSE	0	
WAPELLO(IA)	WAPELLO	IA	3	WAPELLO-IA	38179	FALSE	0	
BREMER(IA)	BREMER	IA	2	BREMER-IA	12017	FALSE	0	
CLAYTON(IA)	CLAYTON	IA	2	CLAYTON-IA	08043	FALSE	0	
DECATUR(IA)	DECATUR	IA	2	DECATUR-IA	18053	FALSE	0	
DELAWARE(IA)	DELAWARE	IA	2	DELAWARE-IA	18055	FALSE	0	
JACKSON(IA)	JACKSON	IA	2	JACKSON-IA	17097	FALSE	0	
JASPER(IA)	JASPER	IA	2	JASPER-IA	17099	FALSE	0	
MARION(IA)	MARION	IA	2	MARION-IA	17125	FALSE	0	
PAGE(IA)	PAGE	IA	2	PAGE-IA	51145	FALSE	0	
PLYMOUTH(IA)	PLYMOUTH	IA	2	PLYMOUTH-IA	25149	FALSE	0	
POWESHIEK(IA)	POWESHIEK	IA	2	POWESHIEK-IA	51157	FALSE	0	
WARREN(IA)	WARREN	IA	2	WARREN-IA	17181	FALSE	0	
WAYNE(IA)	WAYNE	IA	2	WAYNE-IA	17185	FALSE	0	
WEBSTER(IA)	WEBSTER	IA	2	WEBSTER-IA	21187	FALSE	0	
APPANOOSE(IA)	APPANOOSE	IA	1	APPANOOSE-IA	13007	FALSE	0	
BOONE(IA)	BOONE	IA	1	BOONE-IA	17015	FALSE	0	
CASS(IA)	CASS	IA	1	CASS-IA	17029	FALSE	0	
CLARKE(IA)	CLARKE	IA	1	CLARKE-IA	28039	FALSE	0	
CLAY(IA)	CLAY	IA	1	CLAY-IA	17041	FALSE	0	
DALLAS(IA)	DALLAS	IA	1	DALLAS-IA	29049	FALSE	0	
GREENE(IA)	GREENE	IA	1	GREENE-IA	17073	FALSE	0	
IDA(IA)	IDA	IA	1	IDA-IA	16093	FALSE	0	
JEFFERSON(IA)	JEFFERSON	IA	1	JEFFERSON-IA	16101	FALSE	0	
LUCAS(IA)	LUCAS	IA	1	LUCAS-IA	39117	FALSE	0	
MILLS(IA)	MILLS	IA	1	MILLS-IA	48129	FALSE	0	
MONTGOMERY(IA)	MONTGOMERY	IA	1	MONTGOMERY-IA	17137	FALSE	0	
MUSCATINE(IA)	MUSCATINE	IA	1	MUSCATINE-IA	13139	FALSE	0	
OSCEOLA(IA)	OSCEOLA	IA	1	OSCEOLA-IA	26143	FALSE	0	
PALO ALTO(IA)	PALO ALTO	IA	1	PALO ALTO-IA	48147	FALSE	0	
POCAHONTAS(IA)	POCAHONTAS	IA	1	POCAHONTAS-IA	54151	FALSE	0	
VAN BUREN(IA)	VAN BUREN	IA	1	VAN BUREN-IA	26177	FALSE	0	
HONOLULU(HI)	HONOLULU	HI	8	HONOLULU-HI	41003	FALSE	0	
GUAM(GU)	GUAM	GU	2	GUAM-GU	72010	FALSE	0	
COBB(GA)	COBB	GA	83	COBB-GA	04067	FALSE	0	
CLAYTON(GA)	CLAYTON	GA	79	CLAYTON-GA	19063	FALSE	0	
DEKALB(GA)	DEKALB	GA	73	DEKALB-GA	17089	FALSE	0	
FULTON(GA)	FULTON	GA	65	FULTON-GA	17121	FALSE	0	
WHITFIELD(GA)	WHITFIELD	GA	52	WHITFIELD-GA	18313	FALSE	0	
MUSCOGEE(GA)	MUSCOGEE	GA	48	MUSCOGEE-GA	26215	FALSE	0	
GWINNETT(GA)	GWINNETT	GA	46	GWINNETT-GA	46135	FALSE	0	
LIBERTY(GA)	LIBERTY	GA	36	LIBERTY-GA	30179	FALSE	0	
BIBB(GA)	BIBB	GA	31	BIBB-GA	22021	FALSE	0	
RICHMOND(GA)	RICHMOND	GA	27	RICHMOND-GA	37245	FALSE	0	
MURRAY(GA)	MURRAY	GA	23	MURRAY-GA	27213	FALSE	0	
WALKER(GA)	WALKER	GA	22	WALKER-GA	48295	FALSE	0	
OCONEE(GA)	OCONEE	GA	19	OCONEE-GA	45219	FALSE	0	
HOUSTON(GA)	HOUSTON	GA	17	HOUSTON-GA	27153	FALSE	0	
CHATHAM(GA)	CHATHAM	GA	15	CHATHAM-GA	37051	FALSE	0	
FLOYD(GA)	FLOYD	GA	15	FLOYD-GA	19115	FALSE	0	
DOUGHERTY(GA)	DOUGHERTY	GA	14	DOUGHERTY-GA	08095	FALSE	0	
SPALDING(GA)	SPALDING	GA	11	SPALDING-GA	45255	FALSE	0	
TROUP(GA)	TROUP	GA	11	TROUP-GA	47285	FALSE	0	
HALL(GA)	HALL	GA	10	HALL-GA	31139	FALSE	0	
PICKENS(GA)	PICKENS	GA	9	PICKENS-GA	45227	FALSE	0	
TIFT(GA)	TIFT	GA	9	TIFT-GA	41277	FALSE	0	
CHEROKEE(GA)	CHEROKEE	GA	8	CHEROKEE-GA	19057	FALSE	0	
CLARKE(GA)	CLARKE	GA	8	CLARKE-GA	19059	FALSE	0	
COWETA(GA)	COWETA	GA	8	COWETA-GA	20077	FALSE	0	
GORDON(GA)	GORDON	GA	8	GORDON-GA	56129	FALSE	0	
LOWNDES(GA)	LOWNDES	GA	8	LOWNDES-GA	28185	FALSE	0	
ROCKDALE(GA)	ROCKDALE	GA	8	ROCKDALE-GA	37247	FALSE	0	
CARROLL(GA)	CARROLL	GA	7	CARROLL-GA	19045	FALSE	0	
BALDWIN(GA)	BALDWIN	GA	6	BALDWIN-GA	21009	FALSE	0	
HENRY(GA)	HENRY	GA	6	HENRY-GA	19151	FALSE	0	
TOOMBS(GA)	TOOMBS	GA	6	TOOMBS-GA	35279	FALSE	0	
FORSYTH(GA)	FORSYTH	GA	5	FORSYTH-GA	37117	FALSE	0	
NEWTON(GA)	NEWTON	GA	5	NEWTON-GA	18217	FALSE	0	
TAYLOR(GA)	TAYLOR	GA	5	TAYLOR-GA	19269	FALSE	0	
WARE(GA)	WARE	GA	5	WARE-GA	13299	FALSE	0	
CATOOSA(GA)	CATOOSA	GA	4	CATOOSA-GA	35047	FALSE	0	
FANNIN(GA)	FANNIN	GA	4	FANNIN-GA	48111	FALSE	0	
FAYETTE(GA)	FAYETTE	GA	4	FAYETTE-GA	19113	FALSE	0	
GRADY(GA)	GRADY	GA	4	GRADY-GA	40131	FALSE	0	
LUMPKIN(GA)	LUMPKIN	GA	4	LUMPKIN-GA	35187	FALSE	0	
MCDUFFIE(GA)	MCDUFFIE	GA	4	MCDUFFIE-GA	17189	FALSE	0	
POLK(GA)	POLK	GA	4	POLK-GA	19233	FALSE	0	
RANDOLPH(GA)	RANDOLPH	GA	4	RANDOLPH-GA	17243	FALSE	0	
WASHINGTON(GA)	WASHINGTON	GA	4	WASHINGTON-GA	19303	FALSE	0	
APPLING(GA)	APPLING	GA	3	APPLING-GA	51001	FALSE	0	
BARTOW(GA)	BARTOW	GA	3	BARTOW-GA	48015	FALSE	0	
